dataset,seed,frac,method,acc,precision,recall,f1,n_tuned,train_time_s,infer_ms
Satimage,0,0.2,RF,0.824910,0.821607,0.786835,0.796463,9334,0.34,0.0410
Satimage,0,0.2,LinearProbe,0.865523,0.857244,0.824351,0.835330,774,0.10,0.0060
Satimage,0,0.2,BitFit,0.869134,0.845138,0.838827,0.841165,390,0.09,0.0055
Satimage,0,0.2,SSF,0.877256,0.860046,0.839379,0.846219,840,0.19,0.0088
Satimage,0,0.2,Adapter,0.879061,0.863821,0.841415,0.848876,4240,0.16,0.0063
Satimage,0,0.2,LoRA,0.870036,0.858338,0.824106,0.833045,3240,0.10,0.0042
Satimage,0,0.2,LFW(ours),0.879061,0.864958,0.842690,0.850106,36,0.19,0.0042
Satimage,0,0.2,FFT,0.870939,0.859921,0.833525,0.841997,43142,0.20,0.0034
Satimage,0,0.5,ZeroShot,0.869134,0.845138,0.838827,0.841165,0,0.00,0.0038
Satimage,0,0.5,VarFilter,0.824910,0.809322,0.817251,0.805375,0,0.00,0.0035
Satimage,0,0.5,MIFilter,0.735560,0.742352,0.758454,0.713281,0,0.00,0.0036
Satimage,0,0.5,LR,0.835740,0.804026,0.798623,0.801041,222,0.03,0.0002
Satimage,0,0.5,SVM,0.875451,0.861038,0.835846,0.845548,8036,0.01,0.0318
Satimage,0,0.5,RF,0.870939,0.860170,0.829788,0.841420,20544,0.26,0.0324
Satimage,0,0.5,LinearProbe,0.885379,0.871529,0.842679,0.853080,774,0.17,0.0040
Satimage,0,0.5,BitFit,0.869134,0.845138,0.838827,0.841165,390,0.08,0.0045
Satimage,0,0.5,SSF,0.869134,0.845138,0.838827,0.841165,840,0.11,0.0057
Satimage,0,0.5,Adapter,0.869134,0.845138,0.838827,0.841165,4240,0.08,0.0055
Satimage,0,0.5,LoRA,0.872744,0.857283,0.830846,0.840128,3240,0.16,0.0041
Satimage,0,0.5,LFW(ours),0.877256,0.860356,0.840160,0.847861,36,0.18,0.0036
Satimage,0,0.5,FFT,0.879061,0.866083,0.839316,0.848917,43142,0.29,0.0035
Satimage,0,1.0,ZeroShot,0.869134,0.845138,0.838827,0.841165,0,0.00,0.0045
Satimage,0,1.0,VarFilter,0.708484,0.738014,0.682171,0.656357,0,0.00,0.0035
Satimage,0,1.0,MIFilter,0.715704,0.731663,0.751087,0.695403,0,0.00,0.0044
Satimage,0,1.0,LR,0.837545,0.806222,0.793020,0.798854,222,0.05,0.0002
Satimage,0,1.0,SVM,0.892599,0.875679,0.864326,0.869030,13981,0.02,0.0407
Satimage,0,1.0,RF,0.888989,0.880215,0.851860,0.862954,36710,0.29,0.0325
Satimage,0,1.0,LinearProbe,0.875451,0.853756,0.844352,0.847484,774,0.12,0.0039
Satimage,0,1.0,BitFit,0.869134,0.845138,0.838827,0.841165,390,0.11,0.0040
Satimage,0,1.0,SSF,0.869134,0.845138,0.838827,0.841165,840,0.15,0.0064
Satimage,0,1.0,Adapter,0.869134,0.845138,0.838827,0.841165,4240,0.10,0.0060
Satimage,0,1.0,LoRA,0.869134,0.845138,0.838827,0.841165,3240,0.14,0.0050
Satimage,0,1.0,LFW(ours),0.869134,0.845138,0.838827,0.841165,36,0.22,0.0040
Satimage,0,1.0,FFT,0.896209,0.881577,0.864355,0.869631,43142,0.31,0.0033
Satimage,1,0.05,ZeroShot,0.888087,0.866105,0.852840,0.857522,0,0.00,0.0033
Satimage,1,0.05,VarFilter,0.722924,0.733036,0.745413,0.702750,0,0.00,0.0040
Satimage,1,0.05,MIFilter,0.776173,0.770827,0.791082,0.758136,0,0.00,0.0038
Satimage,1,0.05,LR,0.798736,0.776649,0.765102,0.766896,222,0.01,0.0002
Satimage,1,0.05,SVM,0.819495,0.790501,0.776999,0.782098,1230,0.00,0.0058
Satimage,1,0.05,RF,0.775271,0.743983,0.725998,0.733269,3178,0.27,0.0325
Satimage,1,0.05,LinearProbe,0.889892,0.868931,0.854945,0.859646,774,0.06,0.0043
Satimage,1,0.05,BitFit,0.888087,0.866105,0.852840,0.857522,390,0.06,0.0032
Satimage,1,0.05,SSF,0.888087,0.866105,0.852840,0.857522,840,0.07,0.0072
Satimage,1,0.05,Adapter,0.888087,0.866105,0.852840,0.857522,4240,0.06,0.0051
Satimage,1,0.05,LoRA,0.888087,0.866105,0.852840,0.857522,3240,0.06,0.0035
Satimage,1,0.05,LFW(ours),0.888087,0.866105,0.852840,0.857522,36,0.12,0.0036
Satimage,1,0.05,FFT,0.879061,0.857311,0.859715,0.857119,43142,0.14,0.0041
Satimage,1,0.1,ZeroShot,0.888087,0.866105,0.852840,0.857522,0,0.00,0.0034
Satimage,1,0.1,VarFilter,0.777978,0.764611,0.762876,0.758821,0,0.00,0.0043
Satimage,1,0.1,MIFilter,0.761733,0.768967,0.778866,0.742660,0,0.00,0.0047
Satimage,1,0.1,LR,0.827617,0.801524,0.795141,0.794324,222,0.01,0.0001
Satimage,1,0.1,SVM,0.834838,0.806005,0.799934,0.800506,2091,0.00,0.0061
Satimage,1,0.1,RF,0.808664,0.786497,0.771908,0.776684,4406,0.26,0.0326
Satimage,1,0.1,LinearProbe,0.885379,0.867119,0.844723,0.852538,774,0.08,0.0033
Satimage,1,0.1,BitFit,0.888087,0.866105,0.852840,0.857522,390,0.06,0.0034
Satimage,1,0.1,SSF,0.888087,0.866105,0.852840,0.857522,840,0.07,0.0067
Satimage,1,0.1,Adapter,0.888087,0.866105,0.852840,0.857522,4240,0.06,0.0065
Satimage,1,0.1,LoRA,0.877256,0.852707,0.839785,0.844753,3240,0.08,0.0041
Satimage,1,0.1,LFW(ours),0.870939,0.843633,0.826907,0.833287,36,0.23,0.0035
Satimage,1,0.1,FFT,0.864621,0.836644,0.833105,0.833654,43142,0.31,0.0038
Satimage,1,0.2,ZeroShot,0.888087,0.866105,0.852840,0.857522,0,0.00,0.0036
Satimage,1,0.2,VarFilter,0.842058,0.811164,0.827789,0.816438,0,0.00,0.0037
Satimage,1,0.2,MIFilter,0.720217,0.730292,0.732345,0.694629,0,0.00,0.0038
Satimage,1,0.2,LR,0.830325,0.806732,0.797411,0.798974,222,0.03,0.0001
Satimage,1,0.2,SVM,0.852888,0.832622,0.819891,0.823977,3649,0.00,0.0140
Satimage,1,0.2,RF,0.845668,0.822935,0.805761,0.812278,8464,0.27,0.0326
Satimage,1,0.2,LinearProbe,0.872744,0.853008,0.848571,0.848469,774,0.12,0.0036
Satimage,1,0.2,BitFit,0.888087,0.866105,0.852840,0.857522,390,0.07,0.0031
Satimage,1,0.2,SSF,0.887184,0.864555,0.852391,0.856850,840,0.08,0.0060
Satimage,1,0.2,Adapter,0.888087,0.866105,0.852840,0.857522,4240,0.08,0.0048
Satimage,1,0.2,LoRA,0.884477,0.861970,0.854760,0.857968,3240,0.09,0.0035
Satimage,1,0.2,LFW(ours),0.891697,0.870967,0.862648,0.865879,36,0.16,0.0035
Satimage,1,0.2,FFT,0.879061,0.855665,0.853973,0.853456,43142,0.16,0.0040
Satimage,1,0.5,ZeroShot,0.888087,0.866105,0.852840,0.857522,0,0.00,0.0043
Satimage,1,0.5,VarFilter,0.799639,0.793031,0.764900,0.771936,0,0.00,0.0035
Satimage,1,0.5,MIFilter,0.729242,0.741008,0.745324,0.703041,0,0.00,0.0037
Satimage,1,0.5,LR,0.828520,0.788309,0.787985,0.787212,222,0.03,0.0001
Satimage,1,0.5,SVM,0.868231,0.843530,0.836811,0.839071,7954,0.00,0.0228
Satimage,1,0.5,RF,0.863718,0.842063,0.830350,0.834765,19456,0.26,0.0332
Satimage,1,0.5,LinearProbe,0.879061,0.856248,0.846754,0.850842,774,0.16,0.0038
Satimage,1,0.5,BitFit,0.888087,0.865988,0.852096,0.857033,390,0.13,0.0035
Satimage,1,0.5,SSF,0.886282,0.863246,0.850736,0.855292,840,0.11,0.0053
Satimage,1,0.5,Adapter,0.888087,0.865888,0.853034,0.857720,4240,0.11,0.0052
Satimage,1,0.5,LoRA,0.895307,0.884796,0.853299,0.863254,3240,0.13,0.0045
Satimage,1,0.5,LFW(ours),0.880866,0.856692,0.844185,0.848873,36,0.17,0.0033
Satimage,1,0.5,FFT,0.879964,0.855890,0.848632,0.851748,43142,0.30,0.0042
Satimage,1,1.0,ZeroShot,0.888087,0.866105,0.852840,0.857522,0,0.00,0.0034
Satimage,1,1.0,VarFilter,0.832130,0.801223,0.808655,0.800764,0,0.00,0.0035
Satimage,1,1.0,MIFilter,0.729242,0.741008,0.745324,0.703041,0,0.00,0.0050
Satimage,1,1.0,LR,0.850181,0.815924,0.809161,0.811751,222,0.05,0.0002
Satimage,1,1.0,SVM,0.899819,0.882637,0.876564,0.878766,13940,0.02,0.0392
Satimage,1,1.0,RF,0.879061,0.859933,0.842611,0.849589,36938,0.28,0.0325
Satimage,1,1.0,LinearProbe,0.883574,0.864973,0.853766,0.858678,774,0.15,0.0034
Satimage,1,1.0,BitFit,0.887184,0.864326,0.854225,0.858133,390,0.32,0.0037
Satimage,1,1.0,SSF,0.886282,0.863422,0.853549,0.857310,840,0.27,0.0053
Satimage,1,1.0,Adapter,0.888989,0.867377,0.860611,0.863309,4240,0.14,0.0054
Satimage,1,1.0,LoRA,0.885379,0.864304,0.855683,0.858824,3240,0.26,0.0036
Satimage,1,1.0,LFW(ours),0.890794,0.871775,0.858993,0.863452,36,0.22,0.0045
Satimage,1,1.0,FFT,0.896209,0.877628,0.866885,0.870704,43142,0.53,0.0033
Satimage,2,0.05,ZeroShot,0.870036,0.857812,0.828367,0.837918,0,0.00,0.0038
Satimage,2,0.05,VarFilter,0.846570,0.832410,0.800704,0.809321,0,0.00,0.0041
Satimage,2,0.05,MIFilter,0.740072,0.710187,0.729050,0.704012,0,0.00,0.0047
Satimage,2,0.05,LR,0.777076,0.750130,0.692201,0.705252,222,0.02,0.0001
Satimage,2,0.05,SVM,0.793321,0.801824,0.713522,0.731593,1476,0.00,0.0063
Satimage,2,0.05,RF,0.800542,0.787596,0.710714,0.726442,3060,0.25,0.0327
Satimage,2,0.05,LinearProbe,0.871841,0.860771,0.829727,0.839690,774,0.06,0.0036
Satimage,2,0.05,BitFit,0.870036,0.857812,0.828367,0.837918,390,0.06,0.0031
Satimage,2,0.05,SSF,0.870036,0.857812,0.828367,0.837918,840,0.06,0.0067
Satimage,2,0.05,Adapter,0.870036,0.857812,0.828367,0.837918,4240,0.06,0.0048
Satimage,2,0.05,LoRA,0.870036,0.857812,0.828367,0.837918,3240,0.06,0.0036
Satimage,2,0.05,LFW(ours),0.870036,0.857812,0.828367,0.837918,36,0.12,0.0034
Satimage,2,0.05,FFT,0.879964,0.862478,0.846940,0.852754,43142,0.14,0.0038
Satimage,2,0.1,ZeroShot,0.870036,0.857812,0.828367,0.837918,0,0.00,0.0033
Satimage,2,0.1,VarFilter,0.834838,0.816567,0.800351,0.804252,0,0.00,0.0033
Satimage,2,0.1,MIFilter,0.740975,0.740538,0.758244,0.719346,0,0.00,0.0033
Satimage,2,0.1,LR,0.800542,0.771204,0.748656,0.757827,222,0.02,0.0001
Satimage,2,0.1,SVM,0.827617,0.807844,0.781251,0.792117,2337,0.00,0.0067
Satimage,2,0.1,RF,0.818592,0.805011,0.770571,0.782578,4976,0.26,0.0325
Satimage,2,0.1,LinearProbe,0.871841,0.860771,0.829727,0.839690,774,0.06,0.0039
Satimage,2,0.1,BitFit,0.870036,0.857812,0.828367,0.837918,390,0.06,0.0037
Satimage,2,0.1,SSF,0.870036,0.857812,0.828367,0.837918,840,0.06,0.0073
Satimage,2,0.1,Adapter,0.870036,0.857812,0.828367,0.837918,4240,0.06,0.0043
Satimage,2,0.1,LoRA,0.870036,0.857812,0.828367,0.837918,3240,0.06,0.0041
Satimage,2,0.1,LFW(ours),0.870036,0.857812,0.828367,0.837918,36,0.12,0.0032
Satimage,2,0.1,FFT,0.853791,0.834835,0.821389,0.826542,43142,0.21,0.0036
Satimage,2,0.2,ZeroShot,0.870036,0.857812,0.828367,0.837918,0,0.00,0.0035
Satimage,2,0.2,VarFilter,0.752708,0.756570,0.775128,0.734124,0,0.00,0.0046
Satimage,2,0.2,MIFilter,0.740975,0.740538,0.758244,0.719346,0,0.00,0.0034
Satimage,2,0.2,LR,0.776173,0.745479,0.728911,0.735340,222,0.02,0.0002
Satimage,2,0.2,SVM,0.824910,0.788122,0.770298,0.775709,4018,0.00,0.0156
Satimage,2,0.2,RF,0.823105,0.794116,0.763164,0.774968,9464,0.27,0.0325
Satimage,2,0.2,LinearProbe,0.875451,0.853482,0.853358,0.852981,774,0.07,0.0033
Satimage,2,0.2,BitFit,0.870036,0.857812,0.828367,0.837918,390,0.08,0.0039
Satimage,2,0.2,SSF,0.870036,0.857812,0.828367,0.837918,840,0.07,0.0062
Satimage,2,0.2,Adapter,0.876354,0.860548,0.844670,0.850429,4240,0.12,0.0047
Satimage,2,0.2,LoRA,0.879964,0.863867,0.845735,0.851971,3240,0.09,0.0045
Satimage,2,0.2,LFW(ours),0.870939,0.851050,0.826220,0.834010,36,0.31,0.0039
Satimage,2,0.2,FFT,0.861011,0.838584,0.820371,0.827487,43142,0.23,0.0039
Satimage,2,0.5,ZeroShot,0.870036,0.857812,0.828367,0.837918,0,0.00,0.0043
Satimage,2,0.5,VarFilter,0.719314,0.728828,0.724455,0.693304,0,0.00,0.0042
Satimage,2,0.5,MIFilter,0.740975,0.740538,0.758244,0.719346,0,0.00,0.0047
Satimage,2,0.5,LR,0.801444,0.771377,0.757667,0.763813,222,0.03,0.0001
Satimage,2,0.5,SVM,0.852888,0.827709,0.811258,0.817087,7708,0.00,0.0246
Satimage,2,0.5,RF,0.850181,0.831240,0.803543,0.814639,19498,0.26,0.0328
Satimage,2,0.5,LinearProbe,0.869134,0.850136,0.840700,0.843925,774,0.12,0.0034
Satimage,2,0.5,BitFit,0.871841,0.856074,0.837479,0.844020,390,0.15,0.0037
Satimage,2,0.5,SSF,0.873646,0.857425,0.841127,0.846972,840,0.12,0.0058
Satimage,2,0.5,Adapter,0.870939,0.855535,0.837062,0.843451,4240,0.11,0.0052
Satimage,2,0.5,LoRA,0.873646,0.855956,0.835162,0.842570,3240,0.13,0.0036
Satimage,2,0.5,LFW(ours),0.865523,0.852948,0.822751,0.832610,36,0.23,0.0038
Satimage,2,0.5,FFT,0.865523,0.847088,0.830969,0.837300,43142,0.26,0.0037
Satimage,2,1.0,ZeroShot,0.870036,0.857812,0.828367,0.837918,0,0.00,0.0038
Satimage,2,1.0,VarFilter,0.713899,0.722428,0.659392,0.646192,0,0.00,0.0032
Satimage,2,1.0,MIFilter,0.740975,0.740538,0.758244,0.719346,0,0.00,0.0035
Satimage,2,1.0,LR,0.833935,0.797881,0.781966,0.788006,222,0.05,0.0001
Satimage,2,1.0,SVM,0.878159,0.863958,0.834368,0.843003,13940,0.01,0.0376
Satimage,2,1.0,RF,0.878159,0.873063,0.832619,0.844826,35778,0.28,0.0325
Satimage,2,1.0,LinearProbe,0.880866,0.862041,0.842864,0.850249,774,0.14,0.0035
Satimage,2,1.0,BitFit,0.880866,0.866473,0.839632,0.848273,390,0.31,0.0042
Satimage,2,1.0,SSF,0.879061,0.864410,0.837606,0.846235,840,0.25,0.0053
Satimage,2,1.0,Adapter,0.870939,0.851942,0.831297,0.838900,4240,0.20,0.0047
Satimage,2,1.0,LoRA,0.877256,0.864097,0.835129,0.845050,3240,0.19,0.0050
Satimage,2,1.0,LFW(ours),0.878159,0.870359,0.835580,0.847118,36,0.39,0.0042
Satimage,2,1.0,FFT,0.891697,0.880050,0.855672,0.865084,43142,0.59,0.0033
Satimage,3,0.05,ZeroShot,0.884477,0.866701,0.865549,0.865475,0,0.00,0.0037
Satimage,3,0.05,VarFilter,0.826715,0.803073,0.820997,0.806924,0,0.00,0.0040
Satimage,3,0.05,MIFilter,0.783394,0.777511,0.795980,0.766050,0,0.00,0.0041
Satimage,3,0.05,LR,0.808664,0.778502,0.742227,0.754019,222,0.01,0.0001
Satimage,3,0.05,SVM,0.829422,0.819006,0.777664,0.790016,1599,0.00,0.0061
Satimage,3,0.05,RF,0.830325,0.835728,0.754819,0.769086,3520,0.25,0.0323
Satimage,3,0.05,LinearProbe,0.880866,0.892617,0.829155,0.842552,774,0.07,0.0032
Satimage,3,0.05,BitFit,0.884477,0.866701,0.865549,0.865475,390,0.06,0.0045
Satimage,3,0.05,SSF,0.884477,0.866701,0.865549,0.865475,840,0.07,0.0049
Satimage,3,0.05,Adapter,0.884477,0.866701,0.865549,0.865475,4240,0.06,0.0046
Satimage,3,0.05,LoRA,0.884477,0.866701,0.865549,0.865475,3240,0.07,0.0045
Satimage,3,0.05,LFW(ours),0.884477,0.866701,0.865549,0.865475,36,0.12,0.0038
Satimage,3,0.05,FFT,0.887184,0.880593,0.850376,0.860837,43142,0.14,0.0035
Satimage,3,0.1,ZeroShot,0.884477,0.866701,0.865549,0.865475,0,0.00,0.0034
Satimage,3,0.1,VarFilter,0.819495,0.799097,0.789584,0.785762,0,0.00,0.0069
Satimage,3,0.1,MIFilter,0.738267,0.756464,0.766801,0.718430,0,0.00,0.0068
Satimage,3,0.1,LR,0.815884,0.781719,0.759964,0.767472,222,0.01,0.0007
Satimage,3,0.1,SVM,0.855596,0.834958,0.816191,0.822708,2624,0.00,0.0115
Satimage,3,0.1,RF,0.852888,0.837956,0.804479,0.816498,5772,0.29,0.0419
Satimage,3,0.1,LinearProbe,0.886282,0.868831,0.866910,0.867291,774,0.07,0.0077
Satimage,3,0.1,BitFit,0.884477,0.866701,0.865549,0.865475,390,0.08,0.0058
Satimage,3,0.1,SSF,0.884477,0.866701,0.865549,0.865475,840,0.08,0.0088
Satimage,3,0.1,Adapter,0.884477,0.866701,0.865549,0.865475,4240,0.08,0.0072
Satimage,3,0.1,LoRA,0.884477,0.866701,0.865549,0.865475,3240,0.08,0.0045
Satimage,3,0.1,LFW(ours),0.884477,0.866701,0.865549,0.865475,36,0.15,0.0050
Satimage,3,0.1,FFT,0.885379,0.875527,0.853254,0.858627,43142,0.19,0.0051
Satimage,3,0.2,ZeroShot,0.884477,0.866701,0.865549,0.865475,0,0.00,0.0074
Satimage,3,0.2,VarFilter,0.847473,0.821203,0.814144,0.817087,0,0.00,0.0056
Satimage,3,0.2,MIFilter,0.699458,0.758250,0.752093,0.693218,0,0.00,0.0056
Satimage,3,0.2,LR,0.829422,0.800481,0.797951,0.798466,222,0.02,0.0002
Satimage,3,0.2,SVM,0.870939,0.846759,0.837686,0.839920,4264,0.00,0.0152
Satimage,3,0.2,RF,0.851083,0.839164,0.806864,0.818229,9496,0.30,0.0363
Satimage,3,0.2,LinearProbe,0.886282,0.868831,0.866910,0.867291,774,0.08,0.0044
Satimage,3,0.2,BitFit,0.884477,0.866701,0.865549,0.865475,390,0.09,0.0048
Satimage,3,0.2,SSF,0.884477,0.866701,0.865549,0.865475,840,0.09,0.0074
Satimage,3,0.2,Adapter,0.884477,0.866701,0.865549,0.865475,4240,0.08,0.0068
Satimage,3,0.2,LoRA,0.884477,0.866701,0.865549,0.865475,3240,0.10,0.0052
Satimage,3,0.2,LFW(ours),0.884477,0.866701,0.865549,0.865475,36,0.17,0.0086
Satimage,3,0.2,FFT,0.888989,0.877310,0.855647,0.863368,43142,0.30,0.0070
Satimage,3,0.5,ZeroShot,0.884477,0.866701,0.865549,0.865475,0,0.00,0.0059
Satimage,3,0.5,VarFilter,0.758123,0.770889,0.753454,0.735622,0,0.00,0.0055
Satimage,3,0.5,MIFilter,0.742780,0.761681,0.778146,0.734253,0,0.00,0.0054
Satimage,3,0.5,LR,0.834838,0.798030,0.789371,0.792135,222,0.04,0.0001
Satimage,3,0.5,SVM,0.872744,0.854558,0.829049,0.838105,7995,0.01,0.0290
Satimage,3,0.5,RF,0.871841,0.860162,0.829112,0.840399,19904,0.31,0.0411
Satimage,3,0.5,LinearProbe,0.877256,0.857750,0.864288,0.860023,774,0.12,0.0052
Satimage,3,0.5,BitFit,0.884477,0.866701,0.865549,0.865475,390,0.12,0.0044
Satimage,3,0.5,SSF,0.884477,0.866701,0.865549,0.865475,840,0.13,0.0096
Satimage,3,0.5,Adapter,0.884477,0.866701,0.865549,0.865475,4240,0.10,0.0056
Satimage,3,0.5,LoRA,0.884477,0.866701,0.865549,0.865475,3240,0.12,0.0046
Satimage,3,0.5,LFW(ours),0.884477,0.866701,0.865549,0.865475,36,0.23,0.0069
Satimage,3,0.5,FFT,0.879964,0.860589,0.860707,0.860517,43142,0.40,0.0050
Satimage,3,1.0,ZeroShot,0.884477,0.866701,0.865549,0.865475,0,0.00,0.0060
Satimage,3,1.0,VarFilter,0.768051,0.751529,0.682962,0.662212,0,0.00,0.0045
Satimage,3,1.0,MIFilter,0.759025,0.770496,0.786211,0.745585,0,0.00,0.0036
Satimage,3,1.0,LR,0.842960,0.805148,0.802779,0.802596,222,0.07,0.0005
Satimage,3,1.0,SVM,0.879061,0.855588,0.842828,0.846918,14555,0.02,0.0518
Satimage,3,1.0,RF,0.878159,0.865186,0.839943,0.850054,36542,0.45,0.0319
Satimage,3,1.0,LinearProbe,0.890794,0.876120,0.866525,0.870537,774,0.15,0.0052
Satimage,3,1.0,BitFit,0.888989,0.874709,0.862655,0.867658,390,0.29,0.0054
Satimage,3,1.0,SSF,0.888989,0.875101,0.860475,0.866182,840,0.31,0.0083
Satimage,3,1.0,Adapter,0.886282,0.869401,0.865940,0.867310,4240,0.16,0.0080
Satimage,3,1.0,LoRA,0.889892,0.876922,0.864708,0.869193,3240,0.35,0.0043
Satimage,3,1.0,LFW(ours),0.879061,0.863410,0.848316,0.854005,36,0.33,0.0054
Satimage,3,1.0,FFT,0.888087,0.872666,0.859785,0.864469,43142,0.39,0.0045
Satimage,4,0.05,ZeroShot,0.860108,0.837994,0.826352,0.830069,0,0.00,0.0040
Satimage,4,0.05,VarFilter,0.844765,0.817389,0.810124,0.812926,0,0.00,0.0044
Satimage,4,0.05,MIFilter,0.849278,0.822195,0.825701,0.823283,0,0.00,0.0050
Satimage,4,0.05,LR,0.804152,0.774620,0.754469,0.763077,222,0.02,0.0002
Satimage,4,0.05,SVM,0.811372,0.792263,0.756401,0.769265,1640,0.00,0.0061
Satimage,4,0.05,RF,0.798736,0.787323,0.728327,0.742089,3720,0.26,0.0324
Satimage,4,0.05,LinearProbe,0.861913,0.840214,0.827676,0.831751,774,0.06,0.0034
Satimage,4,0.05,BitFit,0.860108,0.837994,0.826352,0.830069,390,0.07,0.0042
Satimage,4,0.05,SSF,0.860108,0.837994,0.826352,0.830069,840,0.07,0.0074
Satimage,4,0.05,Adapter,0.860108,0.837994,0.826352,0.830069,4240,0.06,0.0046
Satimage,4,0.05,LoRA,0.860108,0.837994,0.826352,0.830069,3240,0.07,0.0036
Satimage,4,0.05,LFW(ours),0.860108,0.837994,0.826352,0.830069,36,0.13,0.0038
Satimage,4,0.05,FFT,0.863718,0.842734,0.831249,0.835648,43142,0.14,0.0033
Satimage,4,0.1,ZeroShot,0.860108,0.837994,0.826352,0.830069,0,0.00,0.0039
Satimage,4,0.1,VarFilter,0.702166,0.672594,0.601237,0.614990,0,0.00,0.0033
Satimage,4,0.1,MIFilter,0.806859,0.779232,0.804584,0.783472,0,0.00,0.0033
Satimage,4,0.1,LR,0.796931,0.769492,0.746891,0.755624,222,0.01,0.0001
Satimage,4,0.1,SVM,0.813177,0.794079,0.782857,0.784580,2460,0.00,0.0079
Satimage,4,0.1,RF,0.799639,0.783453,0.754150,0.761842,5626,0.26,0.0332
Satimage,4,0.1,LinearProbe,0.861913,0.840214,0.827676,0.831751,774,0.07,0.0034
Satimage,4,0.1,BitFit,0.860108,0.837994,0.826352,0.830069,390,0.06,0.0041
Satimage,4,0.1,SSF,0.860108,0.837994,0.826352,0.830069,840,0.07,0.0055
Satimage,4,0.1,Adapter,0.860108,0.837994,0.826352,0.830069,4240,0.06,0.0060
Satimage,4,0.1,LoRA,0.860108,0.837994,0.826352,0.830069,3240,0.07,0.0041
Satimage,4,0.1,LFW(ours),0.860108,0.837994,0.826352,0.830069,36,0.14,0.0037
Satimage,4,0.1,FFT,0.860108,0.837157,0.828859,0.831681,43142,0.15,0.0044
Satimage,4,0.2,ZeroShot,0.860108,0.837994,0.826352,0.830069,0,0.00,0.0036
Satimage,4,0.2,VarFilter,0.844765,0.836269,0.780081,0.795389,0,0.00,0.0037
Satimage,4,0.2,MIFilter,0.789711,0.774319,0.795508,0.770248,0,0.00,0.0050
Satimage,4,0.2,LR,0.815884,0.782258,0.769819,0.775476,222,0.02,0.0002
Satimage,4,0.2,SVM,0.846570,0.818919,0.816064,0.816197,4223,0.00,0.0117
Satimage,4,0.2,RF,0.846570,0.826908,0.806128,0.814257,9888,0.27,0.0324
Satimage,4,0.2,LinearProbe,0.861913,0.840214,0.827676,0.831751,774,0.07,0.0053
Satimage,4,0.2,BitFit,0.860108,0.837994,0.826352,0.830069,390,0.07,0.0043
Satimage,4,0.2,SSF,0.860108,0.837994,0.826352,0.830069,840,0.08,0.0067
Satimage,4,0.2,Adapter,0.860108,0.837994,0.826352,0.830069,4240,0.07,0.0060
Satimage,4,0.2,LoRA,0.860108,0.837994,0.826352,0.830069,3240,0.08,0.0036
Satimage,4,0.2,LFW(ours),0.860108,0.837994,0.826352,0.830069,36,0.14,0.0041
Satimage,4,0.2,FFT,0.871841,0.847963,0.836952,0.840667,43142,0.17,0.0044
Satimage,4,0.5,ZeroShot,0.860108,0.837994,0.826352,0.830069,0,0.00,0.0037
Satimage,4,0.5,VarFilter,0.819495,0.790020,0.803395,0.792780,0,0.00,0.0037
Satimage,4,0.5,MIFilter,0.750000,0.752476,0.774760,0.733792,0,0.00,0.0050
Satimage,4,0.5,LR,0.819495,0.785205,0.773886,0.778577,222,0.03,0.0001
Satimage,4,0.5,SVM,0.866426,0.843460,0.831466,0.836312,8200,0.00,0.0265
Satimage,4,0.5,RF,0.857401,0.840356,0.815603,0.824769,19952,0.27,0.0332
Satimage,4,0.5,LinearProbe,0.863718,0.843199,0.828971,0.833004,774,0.09,0.0041
Satimage,4,0.5,BitFit,0.860108,0.837994,0.826352,0.830069,390,0.08,0.0034
Satimage,4,0.5,SSF,0.860108,0.837994,0.826352,0.830069,840,0.10,0.0073
Satimage,4,0.5,Adapter,0.860108,0.837994,0.826352,0.830069,4240,0.09,0.0047
Satimage,4,0.5,LoRA,0.857401,0.836833,0.826557,0.829969,3240,0.21,0.0040
Satimage,4,0.5,LFW(ours),0.860108,0.837994,0.826352,0.830069,36,0.17,0.0051
Satimage,4,0.5,FFT,0.866426,0.843373,0.827359,0.832476,43142,0.36,0.0044
Satimage,4,1.0,ZeroShot,0.860108,0.837994,0.826352,0.830069,0,0.00,0.0041
Satimage,4,1.0,VarFilter,0.861913,0.848763,0.815669,0.824198,0,0.00,0.0043
Satimage,4,1.0,MIFilter,0.750000,0.752476,0.774760,0.733792,0,0.00,0.0039
Satimage,4,1.0,LR,0.832130,0.789736,0.774100,0.778600,222,0.05,0.0002
Satimage,4,1.0,SVM,0.891697,0.876563,0.852563,0.860696,14965,0.01,0.0424
Satimage,4,1.0,RF,0.882671,0.867612,0.844103,0.852089,36930,0.28,0.0325
Satimage,4,1.0,LinearProbe,0.870036,0.841949,0.833872,0.836105,774,0.13,0.0042
Satimage,4,1.0,BitFit,0.866426,0.844062,0.832770,0.836880,390,0.22,0.0056
Satimage,4,1.0,SSF,0.867329,0.844663,0.833408,0.837506,840,0.24,0.0058
Satimage,4,1.0,Adapter,0.861913,0.838239,0.828129,0.831768,4240,0.15,0.0054
Satimage,4,1.0,LoRA,0.867329,0.841967,0.837717,0.838225,3240,0.31,0.0044
Satimage,4,1.0,LFW(ours),0.863718,0.838589,0.823645,0.828756,36,0.45,0.0044
Satimage,4,1.0,FFT,0.875451,0.851334,0.844843,0.847539,43142,0.62,0.0034
